ProcessInstance__@id,ProcessInstance__AuditTrailEntry__WorkflowModelElement,ProcessInstance__AuditTrailEntry__Timestamp
218.0,declined,2025-04-11T08:15:00.233+00:00
218.0,decline,2025-04-11T08:15:00.233+00:00
218.0,decline_pipeline,2025-04-11T08:15:00.233+00:00
207.0,Start,2023-12-22T09:07:34.699+00:00
207.0,Define_Data_Object,2024-02-16T15:27:19.429+00:00
207.0,Request_Data_Object,2024-02-16T15:27:19.429+00:00
207.0,Start_Event,2024-02-16T15:27:19.429+00:00
207.0,decline_exchange,2024-02-16T15:27:19.429+00:00
207.0,data_object_declined,2024-02-16T15:27:19.429+00:00
207.0,decline_data_object,2024-02-16T15:27:19.429+00:00
246.0,Start,2023-12-22T10:12:19.779+00:00
246.0,Define_Data_Object,2024-10-30T16:36:33.213+00:00
246.0,Request_Data_Object,2024-10-30T16:36:33.213+00:00
246.0,Start_Event,2024-10-30T16:36:33.213+00:00
246.0,Define_pipeline_and_deployment_configuration,2026-01-02T13:22:19.006+00:00
246.0,send_deployment_configuration,2026-01-02T13:22:19.006+00:00
246.0,deployment_configuration_received,2026-01-02T13:22:19.006+00:00
246.0,declined,2026-01-02T13:22:19.006+00:00
246.0,decline,2026-01-02T13:22:19.006+00:00
246.0,decline_pipeline,2026-01-02T13:22:19.006+00:00
206.0,Start,2023-12-22T09:06:48.746+00:00
206.0,Define_Data_Object,2024-02-15T12:50:05.877+00:00
206.0,Request_Data_Object,2024-02-15T12:50:05.877+00:00
206.0,Start_Event,2024-02-15T12:50:05.877+00:00
206.0,Define_pipeline_and_deployment_configuration,2025-01-08T11:12:36.297+00:00
206.0,send_deployment_configuration,2025-01-08T11:12:36.297+00:00
206.0,deployment_configuration_received,2025-01-08T11:12:36.297+00:00
206.0,accepted,2025-01-08T11:12:36.297+00:00
206.0,accept,2025-01-08T11:12:36.297+00:00
206.0,execute_capabilities,2026-04-09T11:38:37.234+00:00
206.0,terminate_exchange,2026-04-09T11:38:37.234+00:00
208.0,Start,2023-12-22T09:07:38.381+00:00
208.0,Define_Data_Object,2024-02-22T09:28:38.893+00:00
208.0,Request_Data_Object,2024-02-22T09:28:38.893+00:00
208.0,Start_Event,2024-02-22T09:28:38.893+00:00
208.0,Define_pipeline_and_deployment_configuration,2025-01-13T15:10:11.077+00:00
208.0,send_deployment_configuration,2025-01-13T15:10:11.077+00:00
208.0,deployment_configuration_received,2025-01-13T15:10:11.077+00:00
208.0,accepted,2025-01-13T15:10:11.077+00:00
208.0,accept,2025-01-13T15:10:11.077+00:00
208.0,implement_capabilities,2026-04-17T14:04:15.897+00:00
208.0,execute_capabilities,2026-11-27T10:00:35.593+00:00
208.0,terminate_exchange,2026-11-27T10:00:35.593+00:00
235.0,Start,2023-12-22T09:53:18.110+00:00
235.0,Define_Data_Object,2024-08-15T11:48:52.870+00:00
235.0,Request_Data_Object,2024-08-15T11:48:52.870+00:00
235.0,Start_Event,2024-08-15T11:48:52.870+00:00
235.0,Define_pipeline_and_deployment_configuration,2025-09-26T13:48:40.023+00:00
235.0,send_deployment_configuration,2025-09-26T13:48:40.023+00:00
235.0,deployment_configuration_received,2025-09-26T13:48:40.023+00:00
235.0,accepted,2025-09-26T13:48:40.023+00:00
235.0,accept,2025-09-26T13:48:40.023+00:00
235.0,execute_capabilities,2026-09-29T08:32:32.245+00:00
235.0,terminate_exchange,2026-09-29T08:32:32.245+00:00
213.0,Start,2023-12-22T09:17:19.801+00:00
213.0,Define_Data_Object,2024-03-12T14:29:35.572+00:00
213.0,Request_Data_Object,2024-03-12T14:29:35.572+00:00
213.0,Start_Event,2024-03-12T14:29:35.572+00:00
213.0,Define_pipeline_and_deployment_configuration,2025-02-28T10:54:32.001+00:00
213.0,send_deployment_configuration,2025-02-28T10:54:32.001+00:00
213.0,deployment_configuration_received,2025-02-28T10:54:32.001+00:00
213.0,accepted,2025-02-28T10:54:32.001+00:00
213.0,accept,2025-02-28T10:54:32.001+00:00
213.0,implement_capabilities,2026-05-06T14:47:51.553+00:00
213.0,execute_capabilities,2026-11-27T15:28:06.208+00:00
213.0,terminate_exchange,2026-11-27T15:28:06.208+00:00
224.0,Start,2023-12-22T09:43:51.938+00:00
224.0,Define_Data_Object,2024-06-05T11:29:13.443+00:00
224.0,Request_Data_Object,2024-06-05T11:29:13.443+00:00
224.0,Start_Event,2024-06-05T11:29:13.443+00:00
224.0,Define_pipeline_and_deployment_configuration,2025-07-01T08:07:08.866+00:00
224.0,send_deployment_configuration,2025-07-01T08:07:08.866+00:00
224.0,deployment_configuration_received,2025-07-01T08:07:08.866+00:00
224.0,accepted,2025-07-01T08:07:08.866+00:00
224.0,accept,2025-07-01T08:07:08.866+00:00
224.0,implement_capabilities,2026-07-27T12:42:04.215+00:00
224.0,execute_capabilities,2026-12-11T16:51:15.084+00:00
224.0,terminate_exchange,2026-12-11T16:51:15.084+00:00
234.0,Start,2023-12-22T09:53:03.712+00:00
234.0,Define_Data_Object,2024-08-09T08:49:20.030+00:00
234.0,Request_Data_Object,2024-08-09T08:49:20.030+00:00
234.0,Start_Event,2024-08-09T08:49:20.030+00:00
234.0,decline_exchange,2024-08-09T08:49:20.030+00:00
234.0,data_object_declined,2024-08-09T08:49:20.030+00:00
234.0,decline_data_object,2024-08-09T08:49:20.030+00:00
244.0,Start,2023-12-22T10:12:17.531+00:00
244.0,Define_Data_Object,2024-10-14T09:07:20.124+00:00
244.0,Request_Data_Object,2024-10-14T09:07:20.124+00:00
244.0,Start_Event,2024-10-14T09:07:20.124+00:00
244.0,decline_exchange,2024-10-14T09:07:20.124+00:00
244.0,data_object_declined,2024-10-14T09:07:20.124+00:00
244.0,decline_data_object,2024-10-14T09:07:20.124+00:00
245.0,Start,2023-12-22T10:12:17.562+00:00
245.0,Define_Data_Object,2024-10-21T13:06:12.151+00:00
245.0,Request_Data_Object,2024-10-21T13:06:12.151+00:00
245.0,Start_Event,2024-10-21T13:06:12.151+00:00
245.0,Define_pipeline_and_deployment_configuration,2025-12-16T16:58:47.281+00:00
245.0,send_deployment_configuration,2025-12-16T16:58:47.281+00:00
